open,high,low,close,volume,turnover,time
96983.1,97172.3,96755.0,97115.3,2239.354,217161187.5265,2025-02-10 06:00:00+00:00
97115.3,97464.8,97073.7,97405.1,2899.895,282071040.7489,2025-02-10 07:00:00+00:00
97405.1,97874.8,97318.8,97644.8,3313.638,323696339.4224,2025-02-10 08:00:00+00:00
97644.8,97812.0,97425.7,97639.9,2503.874,244485332.7422,2025-02-10 09:00:00+00:00
97639.9,97937.3,97553.6,97698.9,2272.42,222187094.102,2025-02-10 10:00:00+00:00
97698.9,97865.0,97580.0,97629.9,1172.453,114593794.0653,2025-02-10 11:00:00+00:00
97629.9,97758.4,97135.4,97322.0,2483.666,241910887.1249,2025-02-10 12:00:00+00:00
97322.0,98343.4,97305.9,98185.4,4828.146,472406265.0912,2025-02-10 13:00:00+00:00
98185.4,98283.0,97003.7,97245.2,7008.431,683598028.8627,2025-02-10 14:00:00+00:00
97245.2,97542.6,96812.1,97188.9,4267.565,414485993.4186,2025-02-10 15:00:00+00:00
97188.9,97397.1,96842.1,97269.6,2921.338,283624453.2917,2025-02-10 16:00:00+00:00
97269.6,97483.8,96826.4,97459.7,2175.515,211361146.5174,2025-02-10 17:00:00+00:00
97459.7,97530.6,97114.3,97527.8,1290.9,125660922.8205,2025-02-10 18:00:00+00:00
97527.8,97611.0,97199.9,97338.5,1716.558,167230922.0578,2025-02-10 19:00:00+00:00
97338.5,97450.0,97185.0,97300.6,895.786,87175077.8614,2025-02-10 20:00:00+00:00
97300.6,97359.5,97085.0,97354.3,789.678,76773879.9155,2025-02-10 21:00:00+00:00
97354.3,97476.7,97241.0,97341.9,861.976,83909469.4432,2025-02-10 22:00:00+00:00
97341.9,97418.5,97200.0,97384.2,659.726,64188133.2925,2025-02-10 23:00:00+00:00
97384.2,98150.0,97379.2,97749.1,2980.992,291432214.5611,2025-02-11 00:00:00+00:00
97749.1,98074.7,97740.0,97963.5,1584.331,155195296.4894,2025-02-11 01:00:00+00:00
97963.5,98084.8,97410.1,97740.4,2454.439,239751469.8881,2025-02-11 02:00:00+00:00
97740.4,97740.5,97450.0,97571.8,821.729,80156043.9653,2025-02-11 03:00:00+00:00
97571.8,98111.0,97505.2,98019.4,2231.815,218505356.733,2025-02-11 04:00:00+00:00
98019.4,98459.0,97960.4,98380.0,2751.063,270203115.4686,2025-02-11 05:00:00+00:00
98380.0,98446.4,98087.7,98387.9,1309.29,128656373.8141,2025-02-11 06:00:00+00:00
98387.9,98430.0,98222.9,98230.0,1070.569,105280819.6408,2025-02-11 07:00:00+00:00
98230.0,98298.7,98066.6,98190.4,1159.249,113800513.1894,2025-02-11 08:00:00+00:00
98190.4,98269.9,97857.9,97956.2,1350.204,132370984.4647,2025-02-11 09:00:00+00:00
97956.2,98090.0,97838.0,97908.0,1331.798,130467153.1704,2025-02-11 10:00:00+00:00
97908.0,98186.8,97826.2,98092.4,1020.155,99984350.2748,2025-02-11 11:00:00+00:00
98092.4,98102.8,97604.3,97711.8,2743.855,268359756.4578,2025-02-11 12:00:00+00:00
97711.8,97800.0,96600.0,96750.6,7478.533,726310212.7055,2025-02-11 13:00:00+00:00
96750.6,97274.3,96551.3,96922.5,6531.896,632850298.0641,2025-02-11 14:00:00+00:00
96922.5,97219.1,96574.7,96982.0,3383.581,327884761.8335,2025-02-11 15:00:00+00:00
96982.0,97009.3,96263.2,96324.4,4571.598,441317404.2273,2025-02-11 16:00:00+00:00
96324.4,96343.5,95914.4,96115.5,4762.679,457839461.982,2025-02-11 17:00:00+00:00
96115.5,96134.3,95354.4,95427.4,6508.037,622780164.0338,2025-02-11 18:00:00+00:00
95427.4,95612.8,94821.9,94985.9,8340.895,793271313.3319,2025-02-11 19:00:00+00:00
94985.9,95390.5,94871.0,95264.2,4613.988,438964585.3943,2025-02-11 20:00:00+00:00
95264.2,96400.0,95219.2,96337.3,5285.933,506586513.7196,2025-02-11 21:00:00+00:00
96337.3,96450.0,95292.0,95549.6,4146.664,397874170.0452,2025-02-11 22:00:00+00:00
95549.6,95935.0,95461.2,95748.6,2023.946,193725831.1702,2025-02-11 23:00:00+00:00
95748.6,96085.2,95622.9,96020.6,1765.353,169205661.4096,2025-02-12 00:00:00+00:00
96020.6,96234.5,95769.3,96177.5,1108.647,106438369.9936,2025-02-12 01:00:00+00:00
96177.5,96190.4,95266.6,95531.7,2230.238,213384555.2796,2025-02-12 02:00:00+00:00
95531.7,95720.0,95050.0,95256.0,3398.033,324234501.8908,2025-02-12 03:00:00+00:00
95256.0,95578.2,95219.8,95512.9,1940.62,185149654.0761,2025-02-12 04:00:00+00:00
95512.9,95886.0,95460.1,95848.9,1753.672,167898139.1888,2025-02-12 05:00:00+00:00
95848.9,95920.0,95650.0,95792.1,1278.09,122446006.9093,2025-02-12 06:00:00+00:00
95792.1,96130.0,95770.0,96025.7,1672.168,160500623.4458,2025-02-12 07:00:00+00:00
96025.7,96429.9,96006.5,96317.1,1776.435,170925546.861,2025-02-12 08:00:00+00:00
96317.1,96338.7,95988.5,96092.7,2025.627,194726869.9693,2025-02-12 09:00:00+00:00
96092.7,96158.9,95865.0,95933.3,1246.0,119637130.4749,2025-02-12 10:00:00+00:00
95933.3,96344.0,95933.3,96045.3,1407.738,135364548.6271,2025-02-12 11:00:00+00:00
96045.3,96300.0,95875.3,95932.4,1888.151,181487430.5203,2025-02-12 12:00:00+00:00
95932.4,96600.0,94001.2,94912.2,26888.263,2556246840.8067,2025-02-12 13:00:00+00:00
94912.2,95650.0,94446.0,95589.9,10170.498,967154391.4964,2025-02-12 14:00:00+00:00
95589.9,95973.9,94675.0,95767.2,10934.418,1042955018.9493,2025-02-12 15:00:00+00:00
95767.2,97095.0,95060.0,96954.7,10363.723,995679875.1268,2025-02-12 16:00:00+00:00
96954.7,97675.0,96732.3,97321.3,10756.348,1045396543.0646,2025-02-12 17:00:00+00:00
97321.3,97418.7,96564.3,96872.4,3486.346,337817633.9207,2025-02-12 18:00:00+00:00
96872.4,97250.0,96301.0,97170.3,3143.726,304165227.8887,2025-02-12 19:00:00+00:00
97170.3,97600.0,96881.3,96994.6,2749.506,267350145.053,2025-02-12 20:00:00+00:00
96994.6,97878.0,96805.3,97606.9,3715.913,362045117.3558,2025-02-12 21:00:00+00:00
97606.9,98089.1,97369.2,97772.3,3786.288,370291883.5415,2025-02-12 22:00:00+00:00
97772.3,97981.2,97555.0,97828.1,2101.352,205455682.9943,2025-02-12 23:00:00+00:00
97828.1,97828.1,97500.0,97782.9,1551.596,151500468.0633,2025-02-13 00:00:00+00:00
97782.9,98047.0,97700.5,97939.8,1306.866,127905595.2102,2025-02-13 01:00:00+00:00
97939.8,97939.8,97328.3,97442.2,1401.417,136781952.7269,2025-02-13 02:00:00+00:00
97442.2,97595.6,97409.6,97462.7,649.32,63313312.7501,2025-02-13 03:00:00+00:00
97462.7,97524.3,96720.9,96904.1,2489.556,241711491.5123,2025-02-13 04:00:00+00:00
96904.1,96907.5,96453.3,96622.4,2710.764,262033051.7834,2025-02-13 05:00:00+00:00
96622.4,96725.3,95788.0,96006.2,5870.083,564432467.1644,2025-02-13 06:00:00+00:00
96006.2,96197.9,95875.0,96023.0,2868.458,275440773.1134,2025-02-13 07:00:00+00:00
96023.0,96135.3,95610.0,95904.1,2897.75,277860817.0161,2025-02-13 08:00:00+00:00
95904.1,96257.0,95719.3,96213.6,2905.667,279289884.9222,2025-02-13 09:00:00+00:00
96213.6,96307.4,96100.0,96132.0,1438.841,138369330.0557,2025-02-13 10:00:00+00:00
96132.0,96250.0,95310.1,95890.0,5427.164,520138801.0382,2025-02-13 11:00:00+00:00
95890.0,96036.7,95659.1,95779.7,2120.475,203275168.5466,2025-02-13 12:00:00+00:00
95779.7,96260.3,95587.1,96029.9,5592.04,536707393.7846,2025-02-13 13:00:00+00:00
96029.9,96064.6,95250.0,95812.4,7186.48,687803546.5871,2025-02-13 14:00:00+00:00
95812.4,96439.5,95500.1,95941.2,7791.034,747796528.3147,2025-02-13 15:00:00+00:00
95941.2,95955.5,95156.1,95302.4,6143.586,586656990.1538,2025-02-13 16:00:00+00:00
95302.4,95977.3,95247.5,95645.0,3585.27,343093180.3922,2025-02-13 17:00:00+00:00
95645.0,95949.9,95289.6,95935.2,2811.517,268796496.1848,2025-02-13 18:00:00+00:00
95935.2,96347.9,95531.3,95594.3,4248.102,407683249.6208,2025-02-13 19:00:00+00:00
95594.3,96265.4,95553.2,96228.0,3478.465,334146703.1432,2025-02-13 20:00:00+00:00
96228.0,96808.5,96216.1,96444.4,3720.328,359035559.962,2025-02-13 21:00:00+00:00
96444.4,96568.7,96228.1,96376.9,1353.393,130490411.0078,2025-02-13 22:00:00+00:00
96376.9,96596.9,96283.7,96570.7,1242.416,119819003.1044,2025-02-13 23:00:00+00:00
96570.7,96995.8,96500.0,96723.2,1936.779,187306200.6681,2025-02-14 00:00:00+00:00
96723.2,96869.3,96330.7,96505.4,1733.576,167427942.8913,2025-02-14 01:00:00+00:00
96505.4,96800.0,96412.1,96499.5,1437.587,138963007.8838,2025-02-14 02:00:00+00:00
96499.5,97173.8,96491.3,97109.0,2518.529,243936430.3395,2025-02-14 03:00:00+00:00
97109.0,97216.8,96723.2,96730.0,1700.218,164824041.3956,2025-02-14 04:00:00+00:00
96730.0,96874.1,96512.6,96650.0,981.83,94934109.7978,2025-02-14 05:00:00+00:00
96650.0,96832.9,96567.1,96799.8,1277.035,123501877.3657,2025-02-14 06:00:00+00:00
96799.8,97045.9,96785.7,96907.8,1926.032,186707932.4701,2025-02-14 07:00:00+00:00
96907.8,96991.2,96757.8,96849.9,1453.217,140767541.1806,2025-02-14 08:00:00+00:00
96849.9,97123.7,96798.7,97075.4,1615.111,156689998.4018,2025-02-14 09:00:00+00:00
97075.4,97171.7,96927.1,96973.3,1158.249,112414448.5437,2025-02-14 10:00:00+00:00
96973.3,97090.0,96760.1,96843.9,1701.704,164899860.0499,2025-02-14 11:00:00+00:00
96843.9,96844.0,96440.7,96615.0,2400.866,232036375.8727,2025-02-14 12:00:00+00:00
96615.0,96950.0,96405.3,96754.8,3011.53,291189825.439,2025-02-14 13:00:00+00:00
96754.8,97569.9,96540.0,97260.0,5776.906,561113314.3068,2025-02-14 14:00:00+00:00
97260.0,97377.6,96200.0,96886.3,8121.861,785366662.1475,2025-02-14 15:00:00+00:00
96886.3,97688.1,96436.8,97626.0,5835.501,565930351.5102,2025-02-14 16:00:00+00:00
97626.0,98821.0,97100.1,98506.2,9480.939,928463426.3593,2025-02-14 17:00:00+00:00
98506.2,98720.0,98125.0,98171.0,5360.499,527522921.4354,2025-02-14 18:00:00+00:00
98171.0,98417.3,97640.2,97911.2,3999.656,392215040.4559,2025-02-14 19:00:00+00:00
97911.2,98262.8,96926.8,97136.0,5046.722,492485545.8825,2025-02-14 20:00:00+00:00
97136.0,97464.4,96639.0,97407.7,4996.74,484812481.0276,2025-02-14 21:00:00+00:00
97407.7,97491.1,96885.2,97083.4,1930.049,187582293.2775,2025-02-14 22:00:00+00:00
97083.4,97471.4,96943.0,97450.1,1480.751,144036401.5446,2025-02-14 23:00:00+00:00
97450.1,97482.9,97175.8,97422.8,1648.421,160459216.4179,2025-02-15 00:00:00+00:00
97422.8,97788.3,97400.0,97746.7,2059.851,201094941.3871,2025-02-15 01:00:00+00:00
97746.7,97870.9,97580.2,97808.0,1490.52,145646055.3064,2025-02-15 02:00:00+00:00
97808.0,97933.0,97596.0,97625.6,986.721,96439219.7183,2025-02-15 03:00:00+00:00
97625.6,97746.8,97427.8,97480.2,1015.05,99033381.6312,2025-02-15 04:00:00+00:00
97480.2,97598.9,97387.6,97550.9,485.977,47386173.7383,2025-02-15 05:00:00+00:00
97550.9,97617.3,97363.2,97436.1,971.706,94731414.9906,2025-02-15 06:00:00+00:00
97436.1,97470.6,97303.1,97303.5,877.013,85398320.8274,2025-02-15 07:00:00+00:00
97303.5,97500.0,97258.1,97469.3,805.483,78448872.0161,2025-02-15 08:00:00+00:00
97469.3,97560.0,97381.5,97520.0,585.734,57106301.0112,2025-02-15 09:00:00+00:00
97520.0,97695.2,97400.0,97620.0,667.412,65106291.5653,2025-02-15 10:00:00+00:00
97620.0,97641.2,97444.0,97581.6,632.099,61653936.3023,2025-02-15 11:00:00+00:00
97581.6,97791.1,97490.1,97714.8,1406.786,137354463.2417,2025-02-15 12:00:00+00:00
97714.8,97898.8,97620.9,97666.0,1084.335,105991014.395,2025-02-15 13:00:00+00:00
97666.0,97714.9,97370.0,97560.3,1622.151,158210598.9851,2025-02-15 14:00:00+00:00
97560.3,97703.0,97507.0,97599.3,753.361,73536495.1887,2025-02-15 15:00:00+00:00
97599.3,97677.8,97425.3,97498.9,639.778,62400322.9942,2025-02-15 16:00:00+00:00
97498.9,97538.3,97268.9,97367.1,1390.821,135409404.4618,2025-02-15 17:00:00+00:00
97367.1,97540.2,97322.3,97491.8,1058.785,103165974.8764,2025-02-15 18:00:00+00:00
97491.8,97608.8,97475.0,97486.8,571.512,55751902.6657,2025-02-15 19:00:00+00:00
97486.8,97601.8,97349.9,97486.6,1328.902,129545110.3315,2025-02-15 20:00:00+00:00
97486.6,97652.3,97486.6,97647.6,1053.148,102770054.5077,2025-02-15 21:00:00+00:00
97647.6,97700.0,97367.5,97504.9,859.541,83810856.9841,2025-02-15 22:00:00+00:00
97504.9,97598.0,97369.6,97533.9,2631.418,256431671.9083,2025-02-15 23:00:00+00:00
97533.9,97678.7,97517.1,97546.0,611.532,59690515.9794,2025-02-16 00:00:00+00:00
97546.0,97620.0,97495.2,97603.0,329.704,32165859.9811,2025-02-16 01:00:00+00:00
97603.0,97609.3,97425.6,97480.4,910.814,88831930.3047,2025-02-16 02:00:00+00:00
97480.4,97490.8,97299.8,97490.7,1258.728,122626991.509,2025-02-16 03:00:00+00:00
97490.7,97530.0,97422.9,97480.7,619.182,60353975.7367,2025-02-16 04:00:00+00:00
97480.7,97620.2,97424.7,97547.0,661.826,64532989.8315,2025-02-16 05:00:00+00:00
97547.0,97565.0,97384.5,97429.7,399.689,38965144.2494,2025-02-16 06:00:00+00:00
97429.7,97429.8,97164.0,97200.9,1026.974,99916387.7211,2025-02-16 07:00:00+00:00
97200.9,97283.6,97080.0,97116.1,993.102,96509046.078,2025-02-16 08:00:00+00:00
97116.1,97320.1,97012.0,97314.7,1187.236,115336533.1271,2025-02-16 09:00:00+00:00
97314.7,97341.9,97120.0,97133.0,727.24,70711299.415,2025-02-16 10:00:00+00:00
97133.0,97290.7,97110.5,97288.2,388.554,37768441.1642,2025-02-16 11:00:00+00:00
97288.2,97288.3,97061.3,97087.1,620.702,60305320.2004,2025-02-16 12:00:00+00:00
97087.1,97206.3,96713.8,96809.6,2801.712,271631910.4285,2025-02-16 13:00:00+00:00
96809.6,96987.3,96636.0,96926.5,2591.088,250778764.965,2025-02-16 14:00:00+00:00
96926.5,97038.6,96850.1,96850.1,1259.785,122140832.3422,2025-02-16 15:00:00+00:00
96850.1,97070.6,96824.2,97005.0,698.778,67746327.9198,2025-02-16 16:00:00+00:00
97005.0,97119.4,96863.1,96921.2,717.99,69630274.6403,2025-02-16 17:00:00+00:00
96921.2,96936.8,96500.0,96818.2,2978.608,288222527.8777,2025-02-16 18:00:00+00:00
96818.2,97069.0,96715.8,97021.5,1558.037,150978271.884,2025-02-16 19:00:00+00:00
97021.5,97137.8,96807.0,96856.3,970.993,94171798.6097,2025-02-16 20:00:00+00:00
96856.3,97247.2,96796.3,97131.1,1403.63,136223635.8466,2025-02-16 21:00:00+00:00
97131.1,97147.7,96513.0,96827.9,2136.227,206787153.7905,2025-02-16 22:00:00+00:00
96827.9,96833.3,96000.0,96060.1,5490.764,528428899.4884,2025-02-16 23:00:00+00:00
96060.1,96400.0,95980.1,96257.1,2453.97,236102216.8324,2025-02-17 00:00:00+00:00
96257.1,96480.0,96026.7,96445.1,1723.713,165951773.0055,2025-02-17 01:00:00+00:00
96445.1,96580.0,96102.9,96169.1,1256.076,121003415.4252,2025-02-17 02:00:00+00:00
96169.1,96234.5,96003.5,96165.4,1156.989,111194996.3446,2025-02-17 03:00:00+00:00
96165.4,96208.3,95936.0,95971.9,1469.632,141162230.8669,2025-02-17 04:00:00+00:00
95971.9,96270.1,95730.3,96193.4,2633.515,252825147.4814,2025-02-17 05:00:00+00:00
96193.4,96420.0,96168.0,96347.0,1534.569,147813893.5811,2025-02-17 06:00:00+00:00
96347.0,96429.0,95859.9,96023.0,1970.728,189312993.2164,2025-02-17 07:00:00+00:00
96023.0,96268.0,95888.9,96112.2,2121.594,203830886.08,2025-02-17 08:00:00+00:00
96112.2,96271.0,96038.4,96120.3,1312.31,126202426.6448,2025-02-17 09:00:00+00:00
96120.3,96357.6,96007.9,96062.2,1943.123,186923219.3126,2025-02-17 10:00:00+00:00
96062.2,96255.9,95950.6,96019.8,1411.283,135581819.9892,2025-02-17 11:00:00+00:00
96019.8,96479.7,96015.1,96415.3,1835.291,176688813.0966,2025-02-17 12:00:00+00:00
96415.3,96447.6,96203.0,96364.9,1053.411,101464851.345,2025-02-17 13:00:00+00:00
96364.9,96988.3,96350.3,96752.8,4413.678,426806532.8127,2025-02-17 14:00:00+00:00
96752.8,96850.0,95514.7,95613.5,7857.887,754766880.9568,2025-02-17 15:00:00+00:00
95613.5,95895.0,95260.0,95286.4,5296.232,506017002.6309,2025-02-17 16:00:00+00:00
95286.4,95696.7,95234.2,95431.4,3203.057,305809750.212,2025-02-17 17:00:00+00:00
95431.4,95728.9,95208.9,95294.9,2285.498,218052840.9971,2025-02-17 18:00:00+00:00
95294.9,95553.0,95160.0,95500.1,2509.982,239341504.2758,2025-02-17 19:00:00+00:00
95500.1,96230.6,95448.5,95920.7,2908.271,278857595.1437,2025-02-17 20:00:00+00:00
95920.7,96370.0,95868.1,96362.9,2692.469,258724059.5656,2025-02-17 21:00:00+00:00
96362.9,96369.9,95810.0,95837.9,1417.924,136225377.512,2025-02-17 22:00:00+00:00
95837.9,95965.9,95654.6,95735.0,1274.355,122072106.0071,2025-02-17 23:00:00+00:00
95735.0,95996.0,95500.0,95593.1,1747.214,167232829.6457,2025-02-18 00:00:00+00:00
95593.1,96249.5,95557.5,96215.2,2172.013,208485091.4376,2025-02-18 01:00:00+00:00
96215.2,96274.0,95972.0,96018.1,1419.23,136422578.1899,2025-02-18 02:00:00+00:00
96018.1,96245.2,95955.0,96150.7,1070.767,102946024.1315,2025-02-18 03:00:00+00:00
96150.7,96251.5,95921.7,96026.0,941.782,90511212.2829,2025-02-18 04:00:00+00:00
96026.0,96063.5,95489.4,95553.9,2174.708,208189426.729,2025-02-18 05:00:00+00:00
95553.9,95592.8,95193.6,95340.1,4276.659,407815114.8783,2025-02-18 06:00:00+00:00
95340.1,95677.8,95262.4,95410.1,1918.412,183127769.9,2025-02-18 07:00:00+00:00
95410.1,95536.1,94988.0,95191.1,3443.153,327742021.1262,2025-02-18 08:00:00+00:00
95191.1,95749.2,95107.2,95741.8,2718.163,259630825.0755,2025-02-18 09:00:00+00:00
95741.8,95835.0,95587.2,95706.8,1136.313,108775576.8875,2025-02-18 10:00:00+00:00
95706.8,95743.0,95517.1,95594.4,823.274,78723365.7767,2025-02-18 11:00:00+00:00
95594.4,96249.4,95559.8,96147.2,2769.759,265963163.4812,2025-02-18 12:00:00+00:00
96147.2,96441.4,96064.4,96192.8,2870.108,276215024.4105,2025-02-18 13:00:00+00:00
96192.8,96730.9,95350.1,95501.8,7996.349,767858133.8464,2025-02-18 14:00:00+00:00
95501.8,95698.2,95153.0,95518.1,5187.294,495111909.9888,2025-02-18 15:00:00+00:00
95518.1,95613.1,94550.0,94599.9,8703.591,826117355.9431,2025-02-18 16:00:00+00:00
94599.9,94838.2,94024.4,94069.5,7027.803,663082633.7875,2025-02-18 17:00:00+00:00
94069.5,94310.1,93550.0,93882.5,9955.629,934608361.1151,2025-02-18 18:00:00+00:00
93882.5,94370.5,93318.1,94066.0,7501.601,703085321.9472,2025-02-18 19:00:00+00:00
94066.0,94444.5,93682.3,94164.9,3772.731,354898954.0339,2025-02-18 20:00:00+00:00
94164.9,95320.4,94083.9,95040.0,8752.842,830617824.6132,2025-02-18 21:00:00+00:00
95040.0,95507.6,94840.3,95264.4,2868.92,273275498.0385,2025-02-18 22:00:00+00:00
95264.4,95650.0,95223.3,95618.8,2025.709,193347689.4683,2025-02-18 23:00:00+00:00
95618.8,95800.0,95223.4,95303.9,2614.914,249806706.5751,2025-02-19 00:00:00+00:00
95303.9,95439.0,95008.6,95438.9,1975.546,188086432.8251,2025-02-19 01:00:00+00:00
95438.9,95923.4,95414.6,95793.7,1992.017,190538909.8549,2025-02-19 02:00:00+00:00
95793.7,95800.0,95544.5,95678.0,1155.609,110571317.6785,2025-02-19 03:00:00+00:00
95678.0,95736.9,95191.9,95192.0,1757.436,167735104.9625,2025-02-19 04:00:00+00:00
95192.0,95320.3,95018.5,95248.0,2570.982,244671419.2625,2025-02-19 05:00:00+00:00
95248.0,95649.1,95193.8,95584.4,1645.65,157055172.0904,2025-02-19 06:00:00+00:00
95584.4,95817.5,95546.9,95660.0,2261.846,216404571.8525,2025-02-19 07:00:00+00:00
95660.0,95861.8,95588.1,95596.2,1646.214,157585758.1761,2025-02-19 08:00:00+00:00
95596.2,96011.0,95595.6,95913.2,2150.578,206129206.5439,2025-02-19 09:00:00+00:00
95913.2,96457.7,95912.5,96305.6,5005.323,481851357.97,2025-02-19 10:00:00+00:00
96305.6,96419.6,96177.9,96407.9,1943.65,187161875.0746,2025-02-19 11:00:00+00:00
96407.9,96489.7,96155.0,96157.2,2658.629,256062681.7985,2025-02-19 12:00:00+00:00
96157.2,96459.6,96157.2,96265.3,1663.693,160197592.488,2025-02-19 13:00:00+00:00
96265.3,96676.5,95653.8,95732.0,7164.043,689110145.2305,2025-02-19 14:00:00+00:00
95732.0,96375.4,95500.0,95904.4,6512.496,624834282.843,2025-02-19 15:00:00+00:00
95904.4,96356.6,95903.6,96279.9,2469.75,237521530.6508,2025-02-19 16:00:00+00:00
96279.9,96461.0,96088.5,96359.3,1939.166,186785644.4729,2025-02-19 17:00:00+00:00
96359.3,96389.7,95592.6,95630.4,2994.147,287198703.1447,2025-02-19 18:00:00+00:00
95630.4,96190.6,95370.0,96168.6,4144.598,397066409.6797,2025-02-19 19:00:00+00:00
96168.6,96462.1,96066.1,96130.5,2560.66,246554760.2804,2025-02-19 20:00:00+00:00
96130.5,96447.8,96014.2,96281.4,1804.648,173761817.7212,2025-02-19 21:00:00+00:00
96281.4,96590.7,96272.8,96507.8,1277.998,123261751.0202,2025-02-19 22:00:00+00:00
96507.8,96897.1,96494.0,96616.4,2415.145,233498992.1064,2025-02-19 23:00:00+00:00
96616.4,96828.0,96386.5,96825.9,1347.857,130157080.9479,2025-02-20 00:00:00+00:00
96825.9,96974.4,96605.3,96752.5,1821.025,176183146.0005,2025-02-20 01:00:00+00:00
96752.5,97268.8,96710.8,97108.8,2905.004,281746974.9152,2025-02-20 02:00:00+00:00
97108.8,97419.9,96950.8,97027.3,3056.808,296953043.0396,2025-02-20 03:00:00+00:00
97027.3,97333.3,97015.6,97198.5,1823.624,177222134.4302,2025-02-20 04:00:00+00:00
97198.5,97200.8,96861.2,96879.6,1951.408,189348575.9836,2025-02-20 05:00:00+00:00
96879.6,96940.0,96750.0,96878.7,1462.564,141655998.1187,2025-02-20 06:00:00+00:00
96878.7,97074.3,96786.8,96838.5,1201.072,116422831.7852,2025-02-20 07:00:00+00:00
96838.5,97166.4,96788.0,97124.4,1263.125,122501201.1712,2025-02-20 08:00:00+00:00
97124.4,97250.0,97124.4,97155.0,1028.573,99958898.6565,2025-02-20 09:00:00+00:00
97155.0,97330.6,97079.0,97330.6,836.294,81288765.5735,2025-02-20 10:00:00+00:00
97330.6,97348.3,97108.2,97163.9,1089.325,105909129.3587,2025-02-20 11:00:00+00:00
97163.9,97520.0,97163.8,97388.0,2402.503,234035695.0476,2025-02-20 12:00:00+00:00
97388.0,97520.0,97218.1,97510.1,1804.707,175735196.6897,2025-02-20 13:00:00+00:00
97510.1,98000.0,96813.5,96928.2,10032.951,978314216.6437,2025-02-20 14:00:00+00:00
96928.2,97320.5,96758.0,96861.0,7093.217,688097359.4792,2025-02-20 15:00:00+00:00
96861.0,97939.3,96825.2,97507.2,5574.75,543692815.4037,2025-02-20 16:00:00+00:00
97507.2,97986.4,97500.3,97921.2,2465.133,241119898.8482,2025-02-20 17:00:00+00:00
97921.2,98400.0,97911.1,98241.3,5131.272,503761138.926,2025-02-20 18:00:00+00:00
98241.3,98489.6,98185.1,98368.7,2479.889,243892535.3944,2025-02-20 19:00:00+00:00
98368.7,98680.8,98262.8,98403.3,2994.255,294939714.003,2025-02-20 20:00:00+00:00
98403.3,98445.4,97954.0,98050.0,2032.298,199528577.1084,2025-02-20 21:00:00+00:00
98050.0,98380.4,98003.5,98064.8,1642.181,161191339.0876,2025-02-20 22:00:00+00:00
98064.8,98481.0,98052.0,98246.7,1470.604,144574386.2962,2025-02-20 23:00:00+00:00
98246.7,98457.0,98035.1,98185.9,995.914,97853320.2773,2025-02-21 00:00:00+00:00
98185.9,98299.4,98053.3,98258.2,835.398,82008734.1536,2025-02-21 01:00:00+00:00
98258.2,98332.8,98070.0,98070.2,952.069,93516114.2039,2025-02-21 02:00:00+00:00
98070.2,98261.2,98044.7,98113.5,1016.528,99753603.5302,2025-02-21 03:00:00+00:00
98113.5,98239.5,98080.5,98169.3,889.052,87282656.4262,2025-02-21 04:00:00+00:00
98169.3,98368.2,98130.0,98296.7,1024.54,100672531.7854,2025-02-21 05:00:00+00:00
98296.7,98397.1,98254.1,98374.1,801.987,78874013.7736,2025-02-21 06:00:00+00:00
98374.1,98568.0,98122.1,98134.9,1865.373,183487866.2713,2025-02-21 07:00:00+00:00
98134.9,98234.1,98083.8,98164.3,949.636,93209647.2006,2025-02-21 08:00:00+00:00
98164.3,98907.8,98061.7,98294.4,5076.869,500057933.2893,2025-02-21 09:00:00+00:00
98294.4,98628.0,98200.0,98573.4,1772.294,174429805.5885,2025-02-21 10:00:00+00:00
98573.4,98788.0,98448.8,98586.3,1344.219,132571912.4301,2025-02-21 11:00:00+00:00
98586.3,98935.3,98482.0,98852.2,3052.556,301496830.6003,2025-02-21 12:00:00+00:00
98852.2,99454.2,98741.3,99294.7,7916.722,785347079.2857,2025-02-21 13:00:00+00:00
99294.7,99338.6,98285.0,98736.2,9020.241,890676891.633,2025-02-21 14:00:00+00:00
98736.2,99293.6,97111.0,98074.8,22963.183,2250224149.2824,2025-02-21 15:00:00+00:00
98074.8,98699.9,97674.1,98165.2,8566.868,841566638.0825,2025-02-21 16:00:00+00:00
98165.2,98409.4,96800.0,96929.4,8114.507,790676687.2661,2025-02-21 17:00:00+00:00
96929.4,97216.7,96492.1,96510.1,7589.939,735210240.0622,2025-02-21 18:00:00+00:00
96510.1,96803.3,95191.1,95260.0,12342.05,1183706576.3763,2025-02-21 19:00:00+00:00
95260.0,95659.1,94832.2,95086.4,6336.713,603545497.9479,2025-02-21 20:00:00+00:00
95086.4,95531.9,95045.7,95422.9,3410.883,325015434.2916,2025-02-21 21:00:00+00:00
95422.9,95985.2,95256.7,95883.1,3644.154,348768150.7866,2025-02-21 22:00:00+00:00
95883.1,96244.3,95702.2,96198.4,2088.486,200564433.4751,2025-02-21 23:00:00+00:00
96198.4,96259.7,95814.8,96230.9,1536.225,147546295.2819,2025-02-22 00:00:00+00:00
96230.9,96494.0,96151.5,96280.2,1449.935,139686358.5625,2025-02-22 01:00:00+00:00
96280.2,96483.3,96117.5,96377.0,1210.508,116549088.0967,2025-02-22 02:00:00+00:00
96377.0,96386.3,96172.8,96310.0,693.252,66749193.3104,2025-02-22 03:00:00+00:00
